game_1|Louisville
game_2|Colorado State
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Wisconsin
game_13|New Mexico
game_14|Belmont
game_15|Notre Dame
game_16|Iona
game_17|Western Kentucky
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Montana
game_28|California
game_29|Davidson
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|New Mexico State
game_35|Michigan State
game_36|Creighton
game_37|Gonzaga
game_38|Wisconsin
game_39|New Mexico
game_40|Iona
game_41|Villanova
game_42|Akron
game_43|Florida
game_44|Georgetown
game_45|Indiana
game_46|California
game_47|Butler
game_48|Pacific
game_49|Colorado State
game_50|Michigan State
game_51|Wisconsin
game_52|Iona
game_53|Villanova
game_54|Georgetown
game_55|California
game_56|Pacific
game_57|Colorado State
game_58|Wisconsin
game_59|Villanova
game_60|Pacific
game_61|Wisconsin
game_62|Villanova
game_63|Wisconsin
name|Alden the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
