game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Creighton
game_8|Duke
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Ole Miss
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Florida
game_22|UCLA
game_23|Oklahoma
game_24|Florida GC
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Pacific
game_33|Colorado State
game_34|Oregon
game_35|Middle Tenn/St Marys
game_36|Duke
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|Harvard
game_40|Iowa State
game_41|Villanova
game_42|South Dakota State
game_43|Florida
game_44|Oklahoma
game_45|LIU/James Madison
game_46|UNLV
game_47|Butler
game_48|Colorado
game_49|Oregon
game_50|Middle Tenn/St Marys
game_51|Pittsburgh
game_52|Harvard
game_53|Villanova
game_54|Florida
game_55|LIU/James Madison
game_56|Butler
game_57|Oregon
game_58|Harvard
game_59|Florida
game_60|LIU/James Madison
game_61|Harvard
game_62|LIU/James Madison
game_63|Harvard
name|Nevaeh the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
