game_1|Louisville
game_2|Missouri
game_3|New Mexico State
game_4|Oregon
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Iowa State
game_16|Iona
game_17|Kansas
game_18|Villanova
game_19|South Dakota State
game_20|Akron
game_21|Northwestern State
game_22|UCLA
game_23|Oklahoma
game_24|Georgetown
game_25|LIU/James Madison
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Bucknell
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Oregon
game_35|Michigan State
game_36|Albany
game_37|Wichita State
game_38|Boise State/La Salle
game_39|Belmont
game_40|Iowa State
game_41|Kansas
game_42|Akron
game_43|Northwestern State
game_44|Georgetown
game_45|Temple
game_46|Syracuse
game_47|Bucknell
game_48|Illinois
game_49|Missouri
game_50|Albany
game_51|Wichita State
game_52|Iowa State
game_53|Kansas
game_54|Georgetown
game_55|Temple
game_56|Illinois
game_57|Albany
game_58|Iowa State
game_59|Kansas
game_60|Temple
game_61|Albany
game_62|Kansas
game_63|Albany
name|Susana the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
