game_1|Louisville
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Michigan State
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|North Carolina
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Missouri
game_34|Saint Louis
game_35|Middle Tenn/St Marys
game_36|Albany
game_37|Pittsburgh
game_38|Ole Miss
game_39|Arizona
game_40|Notre Dame
game_41|North Carolina
game_42|Michigan
game_43|Minnesota
game_44|Georgetown
game_45|Indiana
game_46|UNLV
game_47|Butler
game_48|Pacific
game_49|Saint Louis
game_50|Albany
game_51|Ole Miss
game_52|Notre Dame
game_53|North Carolina
game_54|Minnesota
game_55|UNLV
game_56|Butler
game_57|Saint Louis
game_58|Notre Dame
game_59|North Carolina
game_60|UNLV
game_61|Notre Dame
game_62|UNLV
game_63|UNLV
name|Elaina the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
