game_1|NC A&T/Liberty
game_2|Colorado State
game_3|Saint Louis
game_4|Oregon
game_5|Valparaiso
game_6|Middle Tenn/St Marys
game_7|Cincinnati
game_8|Albany
game_9|Gonzaga
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|Harvard
game_14|Belmont
game_15|Notre Dame
game_16|Ohio State
game_17|Western Kentucky
game_18|Villanova
game_19|Michigan
game_20|Akron
game_21|Northwestern State
game_22|Minnesota
game_23|San Diego State
game_24|Florida GC
game_25|Indiana
game_26|NC State
game_27|Montana
game_28|UNLV
game_29|Marquette
game_30|Butler
game_31|Illinois
game_32|Pacific
game_33|Colorado State
game_34|Saint Louis
game_35|Valparaiso
game_36|Albany
game_37|Gonzaga
game_38|Boise State/La Salle
game_39|Belmont
game_40|Ohio State
game_41|Western Kentucky
game_42|Michigan
game_43|Minnesota
game_44|Florida GC
game_45|NC State
game_46|UNLV
game_47|Marquette
game_48|Pacific
game_49|Colorado State
game_50|Albany
game_51|Gonzaga
game_52|Belmont
game_53|Michigan
game_54|Minnesota
game_55|NC State
game_56|Marquette
game_57|Albany
game_58|Belmont
game_59|Minnesota
game_60|Marquette
game_61|Belmont
game_62|Minnesota
game_63|Belmont
name|Allie the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
