game_1|NC A&T/Liberty
game_2|Missouri
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Cincinnati
game_8|Albany
game_9|Southern
game_10|Pittsburgh
game_11|Boise State/La Salle
game_12|Wisconsin
game_13|New Mexico
game_14|Arizona
game_15|Notre Dame
game_16|Iona
game_17|Kansas
game_18|North Carolina
game_19|Michigan
game_20|Akron
game_21|Florida
game_22|Minnesota
game_23|Oklahoma
game_24|Florida GC
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Missouri
game_34|Saint Louis
game_35|Valparaiso
game_36|Albany
game_37|Pittsburgh
game_38|Boise State/La Salle
game_39|New Mexico
game_40|Iona
game_41|Kansas
game_42|Michigan
game_43|Florida
game_44|Oklahoma
game_45|Temple
game_46|Syracuse
game_47|Marquette
game_48|Miami
game_49|Saint Louis
game_50|Valparaiso
game_51|Pittsburgh
game_52|New Mexico
game_53|Kansas
game_54|Oklahoma
game_55|Temple
game_56|Marquette
game_57|Valparaiso
game_58|New Mexico
game_59|Oklahoma
game_60|Temple
game_61|New Mexico
game_62|Temple
game_63|Temple
name|Titus the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
