game_1|Louisville
game_2|Colorado State
game_3|Saint Louis
game_4|Oklahoma State
game_5|Valparaiso
game_6|Memphis
game_7|Creighton
game_8|Albany
game_9|Gonzaga
game_10|Wichita State
game_11|Kansas State
game_12|Ole Miss
game_13|Harvard
game_14|Arizona
game_15|Notre Dame
game_16|Ohio State
game_17|Kansas
game_18|Villanova
game_19|Michigan
game_20|VCU
game_21|Northwestern State
game_22|UCLA
game_23|San Diego State
game_24|Georgetown
game_25|Indiana
game_26|Temple
game_27|Syracuse
game_28|California
game_29|Marquette
game_30|Butler
game_31|Colorado
game_32|Miami
game_33|Colorado State
game_34|Saint Louis
game_35|Memphis
game_36|Albany
game_37|Wichita State
game_38|Kansas State
game_39|Harvard
game_40|Notre Dame
game_41|Villanova
game_42|Michigan
game_43|Northwestern State
game_44|San Diego State
game_45|Temple
game_46|California
game_47|Marquette
game_48|Miami
game_49|Colorado State
game_50|Albany
game_51|Wichita State
game_52|Notre Dame
game_53|Michigan
game_54|Northwestern State
game_55|Temple
game_56|Marquette
game_57|Colorado State
game_58|Wichita State
game_59|Michigan
game_60|Marquette
game_61|Wichita State
game_62|Marquette
game_63|Marquette
name|Caitlyn the Chimp
location|Neverland Ranch
candybar|Banana Moon Pie
alma_mater|Bonobo U
